"EM_AFT","EM_Cox","StoEM_AFT","StoEM_Cox","EM_AFT_SD","EM_Cox_SD","StoEM_AFT_SD","StoEM_Cox_SD"
-0.0778668375715088,0.0957888613805796,-0.0612414516266984,0.0820458157887827,0.0472944595481692,0.0363863171534866,0.0395448444782989,0.0270515852215585
0.00533787842258143,0.126573720683098,-0.0236709410415029,0.111405580348182,0.0437356919232076,0.0385305140181756,0.0424891435145356,0.028336714106744
-0.0649599260338563,0.0701145403905445,-0.0866927744450893,0.0657441597750761,0.0484840979142674,0.0372774518808077,0.041702306389098,0.0270855220157687
-0.0158582996974257,0.115134355108228,-0.0248755879230862,0.0977280168904148,0.0438115099727346,0.0398124120319671,0.0423899837880109,0.0293578812585876
0.0232726057359758,0.193927085895797,0.0501892306684521,0.156036142917253,0.0458659288727037,0.0363495045429053,0.0416639559566541,0.0270656128723563
0.043639258099345,0.156488694310316,0.0236143975328309,0.126416262476878,0.0505249198875048,0.0396841114140189,0.0427161529280586,0.0294232972021694
0.0246688126731043,0.182544461973499,0.0359131653086379,0.151719682641663,0.0477664359063172,0.039783904809873,0.0413163062707477,0.0300974401921335
-0.0204290330886897,0.143046955825989,-0.00396419315686067,0.119092682628684,0.0486310675016202,0.0395331817913653,0.0444401524397558,0.0283088204444709
-0.0760907863440798,0.0942253661624933,-0.0530762289443256,0.0767473608199699,0.0474013210396496,0.0404071713349575,0.0426750797591354,0.0305359485516635
-0.0359209463654658,0.115157240358795,-0.0179436390291011,0.0955573960493562,0.0446559252006655,0.0355631094308857,0.0375490432871164,0.0264829031880354
0.0595853354180484,0.181876138465075,0.0368831626748835,0.148864144623694,0.0421307515285703,0.0361212988473522,0.0398901436463164,0.0276403307517125
-0.0549232758790911,0.084625530487271,-0.0586029606277044,0.0699285316517395,0.0485321777798497,0.0376898021784431,0.0387981593885026,0.0289903302962294
-0.02003102121943,0.132453346957775,-0.0158017811804477,0.106016918713648,0.0448365506448252,0.0344894795961258,0.0353492530508754,0.0251125566394943
0.0180309898691999,0.17861925245126,0.032632377330716,0.142441575167809,0.040842993425066,0.0365759357676935,0.0397571323360707,0.0272396030586859
0.00983319234137114,0.14504839274435,0.000426050820885698,0.117021071155257,0.0444996676820462,0.0321231674705603,0.0351567301293268,0.023289788354574
0.0299967413277105,0.173364585353147,0.037836022697433,0.140004693561647,0.0555445366059833,0.0398220230556914,0.0404960192857245,0.0286012012096564
-0.0429219236407578,0.108087038671968,-0.0392284669079801,0.0902257027287587,0.045580294698353,0.0387341287262216,0.0388834901478537,0.0280914905067578
0.0505498774481421,0.168159611200041,0.0172267620131307,0.132858726435786,0.0506397417898394,0.0380039561760501,0.043650215420369,0.0275396869286467
-0.0839880407377054,0.0598744870360965,-0.0716272773624583,0.0537891263844811,0.0396003702392179,0.0338385383586599,0.0354958345646217,0.0259956518507249
-0.0304343695060251,0.121521302957909,-0.0222358373468112,0.0994285095749492,0.0465743370235891,0.0392294014541824,0.040410749078217,0.0279440030280367
-0.0293059931543455,0.129273529171479,-0.0184295462359951,0.102286709378158,0.0509301707644051,0.0375598543218186,0.0399636781152903,0.0266261760534169
-0.00290798823304178,0.177803432252017,0.0428453654085166,0.145145351222106,0.0473101030713251,0.035035352217455,0.0391069823370944,0.0270464932375032
0.102597671432148,0.170949055770181,0.0425699304270213,0.144660715718773,0.0434336274410668,0.034536872533425,0.0406822665282253,0.0268910712883636
-0.0186023308779931,0.107087681850913,-0.0329716208298365,0.0944897413281367,0.0408348268222901,0.0349132726788286,0.0381063725626274,0.0258056227915239
0.0333758334737609,0.157306569812658,0.00931979890268303,0.129879645477794,0.0519776076010031,0.0390317463224021,0.0416815603592918,0.0287886721774954
0.0151285919563957,0.11042807125468,-0.0332327944940312,0.0901981678426454,0.0429667595687046,0.0344541990358643,0.0349809455692462,0.0252872478781277
-0.015417958601947,0.172677363923554,0.0299545967480856,0.132794011958542,0.041272903641996,0.0370209367314352,0.0419183902089996,0.0271212352710595
-0.0162573294941562,0.117026630393855,-0.0264397073509131,0.095856913185298,0.0433820063680617,0.0371957273341746,0.0383915650929477,0.0272004240438221
0.0513665552954645,0.178489578017558,0.0416042070995583,0.139618095872349,0.0451900912250617,0.0348848219590294,0.0380415876571829,0.025334466164628
-0.0593934067582263,0.0954218910615606,-0.0533703457987358,0.0851884214801135,0.0418765928328423,0.0358532894317969,0.0369262400183139,0.0270484854044683
-0.00921153239403283,0.135643223094666,-0.0102966770438874,0.113390692755558,0.050922823242734,0.0385191241401406,0.040618893527196,0.0291026695288372
0.0234656503268353,0.154837012267905,0.00992548707822511,0.123125040592762,0.0412826822550149,0.034875665745657,0.0355929983874663,0.0254876396018259
-0.101885009594571,0.0660927334385308,-0.0735091399024108,0.0609036490427626,0.0490706257634261,0.0354045481506046,0.0376459490646189,0.0257781575899877
-0.0094118930904501,0.161463277469362,0.0116867885872587,0.130711300699037,0.0428909649595342,0.038905199812687,0.0415635527081723,0.0284594643391502
0.0678234166713311,0.1911065452617,0.0397489144094493,0.153237519425416,0.0386668497831383,0.0310724436755805,0.0339416094410081,0.0229897015307572
-0.0206199558572354,0.136209070497518,-0.00953131884538328,0.111554044836229,0.0536133947957357,0.0412568088274945,0.045786369642016,0.0310372413760769
-0.0266416532113396,0.11716408233272,-0.0383563069969527,0.103289922151131,0.0480130702960449,0.0380079638879066,0.0391879277465329,0.0286259637188053
0.073673421591069,0.211073093752406,0.0573068509072127,0.163198884104244,0.049501934436679,0.0382290373271845,0.042364621166256,0.027431913595104
-0.0421192659423951,0.075140053595066,-0.0742179484501241,0.0661583284070449,0.0467627612562134,0.0370696535653746,0.0412541004639381,0.0263682556993313
-0.0194990910091318,0.106784442797517,-0.0321204666428391,0.0947769545268715,0.0440057727978179,0.035087922167737,0.0357805203677577,0.0256171312841825
-0.00227972784823754,0.119517661149918,-0.0366106612836828,0.10234079588147,0.0495745655342107,0.0405163441156935,0.0446740884367394,0.0304078305904233
0.0721857174304612,0.169024048954118,0.0291889581379193,0.135057316363766,0.045757493874002,0.0348640937892281,0.0356666323432189,0.0253269240874332
0.0282212209912326,0.171994911745866,0.0345523065828658,0.146009100229416,0.0426468070582438,0.033309168504056,0.0356510699827781,0.0251989281928306
-0.0487968376190524,0.100705597008875,-0.0449709425362067,0.0839246996577513,0.0428224178006775,0.0374111883080353,0.0394924568047223,0.0284830215386432
-0.0516204511111143,0.073656733721002,-0.0641094584346425,0.0669830201989152,0.0480694861431851,0.0397424715496254,0.0428394915531513,0.0294516006368896
-0.0113911882607435,0.0996572537912931,-0.0428041033421607,0.0859647353871119,0.0462585592614095,0.0333393049323428,0.0366049091206893,0.0241557181692299
-0.0240013250007582,0.143873153756029,-0.000943546295746428,0.124384728359341,0.0481376318533271,0.0403075201237824,0.0466109653865636,0.0307499872717294
-0.040749931506366,0.128773233083794,-0.0180170989948533,0.101364578624078,0.0454557557862313,0.0358559139542315,0.037529351440734,0.0266221827932285
-0.032387761739592,0.133108410807541,-0.026723928350528,0.112255640983842,0.0438197102374651,0.0357390130870239,0.040312390486744,0.0281845510052245
-0.0737706562317052,0.120902543928767,-0.0288903460366364,0.0988885551929254,0.0459478288154706,0.0376932767316564,0.0378295217233124,0.0277372396216808
-0.0545429076286645,0.112821638530187,-0.0210698321580903,0.0959790566499558,0.047175504442038,0.0377774540588254,0.0412472800367874,0.028404361944987
0.00855770528772104,0.170741226934533,0.0210810535877423,0.136392661717049,0.0486625368763983,0.0372580523895387,0.0451077095565653,0.0286050301619435
-0.0603354533651226,0.116855942670498,-0.0322801140684183,0.0990959661782163,0.0524169142817537,0.0397707605631176,0.042010444149407,0.0293636820204779
0.0618031733803913,0.179694824314998,0.0457912299833911,0.143354134293883,0.0423889145901984,0.0346922042255629,0.0382705091290907,0.0259283455364864
0.0393078284507776,0.175126901938698,0.0312374744115565,0.135895014273417,0.0484166761872421,0.0392202745596248,0.0403974719806291,0.0288384060233061
0.0096655453827772,0.158209400952874,0.0166825094090495,0.126930909008872,0.0410055581884995,0.0337213295135022,0.0364547195181132,0.0252549936517044
0.0222076428423634,0.171941621257441,0.0318124766872333,0.143945398230297,0.0385591167550624,0.0320743307393391,0.0349892825004621,0.0241416919180724
-0.0806123791872816,0.0944608358705885,-0.0546781680724652,0.0806022955282405,0.0448786412854648,0.0345190884356324,0.0365856152617146,0.025144057667731
0.0412554146092512,0.154716540930342,0.0158966649536155,0.124587223915326,0.0428871409627749,0.0319152865898932,0.0326359079747941,0.0239229810828606
