"EM_AFT","EM_Cox","StoEM_AFT","StoEM_Cox","EM_AFT_SD","EM_Cox_SD","StoEM_AFT_SD","StoEM_Cox_SD"
0.157915370709472,0.2772286519627,0.160113785372067,0.255755541313546,0.0469821337539541,0.0413841332567771,0.0396269733295921,0.0258435393727848
0.23584985300901,0.345049671779953,0.250266014350445,0.302477283093356,0.0435275970833684,0.0395527888576682,0.0373848063428178,0.0219756085691248
0.153687616208188,0.267112477300651,0.137476734571166,0.233134042535787,0.0423190909893819,0.0383151739380715,0.0331089509041518,0.0230964703907262
0.224895923688234,0.324949256828437,0.217208331812195,0.284162523665617,0.0336179470453022,0.0320652310061885,0.0293371830486174,0.0202134839840116
0.251866433660696,0.354659714258243,0.225714481629755,0.287055303422854,0.041787124226176,0.0395863104356881,0.033563665980658,0.0224018546622289
0.176770966773693,0.28263677910874,0.164782566416582,0.266858901330514,0.0373619363881675,0.0370946629787234,0.0322571590861675,0.0231690772015167
0.155034672302628,0.271920475960399,0.137543626819057,0.240707828891079,0.0457866133176386,0.0435332302571625,0.0346071490798667,0.0237164429768693
0.151846959973804,0.260031841791011,0.150625574684574,0.251469858636255,0.0424729268002838,0.0418252620056147,0.0331637230338126,0.0250375313416194
0.213074713979251,0.321617590319646,0.222946843878426,0.290053367562488,0.0425753757069448,0.0388374420193111,0.033930919641065,0.0190383589408707
0.201321332774257,0.311371944063396,0.192808744675307,0.271526031066744,0.0375771762850177,0.0345682524326612,0.0358362130639769,0.0243438121805842
0.199851092840101,0.323315409176084,0.179894680372048,0.265480718548994,0.0455109294463597,0.040386726754935,0.0345646961682327,0.0213765685958789
0.165554603975515,0.273406319701567,0.161747497727242,0.258863435831167,0.0392531817125108,0.0374140254469355,0.0296325196465569,0.0218308518128577
0.230111896835827,0.334954993744288,0.214463121309424,0.287712376439582,0.0405997474505735,0.038833704691115,0.0313982963490453,0.021196992092116
0.154478240483118,0.272931488734881,0.166742296741863,0.243990740274189,0.0454205233249965,0.0427190595920144,0.0371752154618674,0.0244751131191925
0.168534461683875,0.293679511308245,0.121310073464183,0.229844776964652,0.0451245518258742,0.0415436160018583,0.0381219475650108,0.0247655927486285
0.221664681130944,0.321668131811358,0.184856415481203,0.285472894183334,0.0393371546301868,0.0385347172705587,0.0289970969616434,0.0223494754760106
0.133572361430381,0.248358371645366,0.129100403580971,0.232105677481614,0.0450855850380767,0.0407870144941742,0.0303732421650144,0.0213660554925443
0.153974405921056,0.26405802132631,0.155671772951309,0.257139009132867,0.0395378358963956,0.0368043964233007,0.0360889361523373,0.0237330630276353
0.175593862598302,0.30214040242038,0.163209441002084,0.253274713058971,0.0374041131525098,0.0345461142521603,0.0294561086549513,0.021107745627274
0.227727203892605,0.332960402293453,0.152909374013474,0.252635274977391,0.0423005420017274,0.0399330760389959,0.0355816587010396,0.024813780614039
0.222838450240406,0.325756662349067,0.230632529954189,0.290520491224397,0.0371040685921621,0.0370497640512858,0.0295873193179812,0.0201171132272586
0.139533661849277,0.265957001099021,0.150513357609229,0.257184521375355,0.0447652520890884,0.0415590812536628,0.031909465350227,0.0214101947428394
0.201582579699091,0.30421191126304,0.194921740551377,0.276354243065332,0.0348174155549025,0.0347779135868534,0.0263796643563263,0.0178298983180826
0.157186985933325,0.28280300939181,0.151571215796646,0.24884487991882,0.0455697463244928,0.042113564644472,0.0315976703859286,0.0204174709909475
0.165003095287571,0.268159612693322,0.180016545289956,0.26718537529897,0.0355509651137428,0.0353701403771963,0.0281796834881785,0.01990712075817
0.0724356347218378,0.194334049465559,0.103360547288064,0.219821269757593,0.0420004943064945,0.0405132596720906,0.0330142391264791,0.0216201250005636
0.249363725389584,0.349488199721362,0.227737587504782,0.293263538250262,0.0385619865840158,0.0363785935259509,0.0294547970756182,0.0193549054990183
0.184179702275308,0.29341618175441,0.184191057115759,0.273277014593057,0.0465501878436953,0.0416086136689119,0.0322317384773673,0.0227838031007572
0.22600209534036,0.32398319560551,0.224830496474082,0.30650956755399,0.0375804111075441,0.0357478301615486,0.0287755766957097,0.0197913655835075
0.1791343398198,0.293183471446306,0.155913296396857,0.241854519090071,0.040886484948947,0.0395697620115739,0.0355253599321318,0.024288451616579
0.128455680071628,0.226892060169101,0.169197894308004,0.253166960423456,0.0373748812459213,0.0371836717835534,0.0288659908318542,0.019756219597808
0.186488461644471,0.298443742877455,0.194408145079591,0.271837389481658,0.0415548054318536,0.0384467415858208,0.0298748581911661,0.0196185853727374
0.174418288892473,0.288402063107851,0.174292220337594,0.272194018020265,0.036546818401715,0.0333547381778833,0.0245180449287113,0.0172427152315763
0.251241789108111,0.352586173933824,0.208628847328852,0.270277815316338,0.0367048471505629,0.0342521458556634,0.0330423146408081,0.0209032108178063
0.228417409749008,0.327660070453801,0.208414335947341,0.282640674383285,0.0374432578904795,0.0349179648646138,0.0317007819727219,0.0216705621495673
0.207135154890294,0.312126815252147,0.183739624496963,0.265382458161369,0.0405811198206416,0.0383983940806781,0.0347180069692508,0.0221920177156041
0.235737739422652,0.32694719496874,0.247452935539809,0.301518203712427,0.0348962192062878,0.032821880591247,0.0302737250880983,0.0207177752334036
0.192767584833074,0.287986954630558,0.195191515918154,0.293674474540707,0.0318885707260449,0.0319174845365876,0.0258460927899483,0.0193670627695318
0.279296401841492,0.395157702934718,0.235691130426675,0.297373835873228,0.045609432618532,0.0415464895221876,0.036824076580285,0.023644147530741
0.162675828088234,0.267932940956371,0.165222365874196,0.256863145159419,0.0396112128638473,0.0342634359523459,0.0322430510022718,0.0209131469151986
0.224636636503786,0.338275281257999,0.197413997196321,0.276321533692562,0.0462592631924919,0.0410543084857155,0.0366694922010885,0.02374662785648
0.246795146360729,0.34491199589214,0.202844066108745,0.283905150836878,0.0336560065874777,0.0332209340439985,0.0332707260170656,0.0240922100221224
0.203141821014119,0.316894922884996,0.206406984755198,0.286395823423034,0.0370140637507118,0.0343302551577576,0.0341306001436183,0.0236515402377894
0.139660983206264,0.26767883836704,0.141894066788584,0.234844760028396,0.0410247024464036,0.0389780597729327,0.032289064242957,0.0209914414280921
0.180393922344227,0.281929193297489,0.218226088190622,0.292557975027988,0.0371585182205118,0.0340558609873621,0.0297790783902468,0.0183806411386162
0.22432383999578,0.329364184562382,0.221903129146056,0.280766576360834,0.0379937244522267,0.0349692816378601,0.0337191051908166,0.0216996850844399
0.209798220459949,0.315919079123763,0.195815895015375,0.268969327744997,0.0447873420766646,0.0414751049574773,0.0347190547507602,0.0243010870238962
0.184150548804172,0.294074143891037,0.223487981122951,0.29891654333877,0.0436017128670937,0.0402418283230027,0.0329650694079667,0.0217551657820986
0.130451629694889,0.239920309576414,0.138595793797027,0.248486114712619,0.0383606556855359,0.0367109562143543,0.0348733605856036,0.0252822339886687
0.173446718154746,0.274286679644045,0.15818135090669,0.24722505680025,0.0321627781217073,0.0312938388126102,0.0285921828089615,0.0197733880499269
0.148381841991989,0.27005072394237,0.198250055514228,0.276362397173456,0.0453333011045438,0.0404772636169624,0.035044615694491,0.0241693780788252
0.251125666250919,0.353993602131903,0.190523610258116,0.279866664202751,0.0414454127240733,0.0392961339247042,0.0296630279188096,0.0204656067169425
0.199515111586747,0.314491828837994,0.187474883743833,0.271291127949493,0.039763978322004,0.037693199127198,0.0310055600378047,0.0230548987041777
0.274961298909607,0.372808926679497,0.217781292544117,0.285785052652844,0.0429492951767903,0.0386942387703119,0.0375752263514521,0.0226786811523719
0.133295063272294,0.243087088203965,0.155882585690697,0.252103877423158,0.045019703761355,0.0420733607643862,0.0320839778492209,0.0229707255399231
0.111538859971194,0.241641374397825,0.1417049729888,0.258843468095324,0.0407345918582973,0.0387981882021458,0.0324334692764288,0.0219192206262309
0.119150859904649,0.233599408508857,0.122971113014505,0.22787373957615,0.0399449736334642,0.0376575981876799,0.0323530475843022,0.0235152082793824
0.248252440672802,0.348061034591959,0.237457086110381,0.289683761878806,0.0413593658545463,0.0423716432467807,0.0334812961182071,0.0208565903550841
0.203348082073934,0.312474060439108,0.175186975855672,0.272469084830547,0.0414755148851879,0.0389647070100827,0.0340556276581319,0.0258948515293765
0.192924619420373,0.312434017081933,0.187791992878905,0.269857689246149,0.0400606895460461,0.0401741114419195,0.0359619619279858,0.0238624258979135
0.160480977746714,0.269770770321815,0.161108431642618,0.24223688860515,0.0458587704468268,0.0413212714721212,0.0357523775136328,0.0238098681012104
0.168340399635907,0.288296100448477,0.169973516107753,0.263433644927292,0.0420831661125928,0.0392317807313594,0.0359171969909306,0.024089318681861
0.135612547036033,0.253612692517494,0.136272307354842,0.228390212088227,0.0377873629221491,0.0334869167133486,0.0280538988670337,0.0193981727420203
0.19593248138624,0.306935029337736,0.180543789020313,0.269310690102749,0.0453499413356334,0.04055382496588,0.0325647790683358,0.0213451286179649
0.166268945259355,0.293366319778547,0.155430282986072,0.248847720933302,0.0433326544082411,0.040662416507738,0.0346304115908053,0.0206845104220725
0.216151817336419,0.32116449576822,0.195453588564136,0.262528840447404,0.0376973768920212,0.035653030380023,0.0332570101641839,0.0234806486259244
0.221514229657589,0.337218548263805,0.184697320692606,0.259879455501074,0.0365995777227297,0.0358281620053624,0.0306499661129103,0.0189420409695511
0.153659142143757,0.273065367032911,0.120653521561841,0.232039280028424,0.0420397789261204,0.0386756774952245,0.0356092666651758,0.0256318967353316
0.223428413809821,0.321575225747896,0.206928005099948,0.274898999189518,0.0375759889502683,0.0345586593283796,0.0309024907442455,0.0198169882635922
0.223379109302306,0.321669438968346,0.224354464255719,0.304138284246509,0.0339410214888162,0.0331060397116326,0.0268803538672389,0.0188303499942111
0.247245702500287,0.352777191432665,0.229076531538853,0.306834951149178,0.0424312412381,0.0398527573651316,0.0342860855878432,0.022690502472911
0.235186858507682,0.336733532209041,0.213279168692891,0.295098230971419,0.0367923804048568,0.0346951213628546,0.0318841829363182,0.0219181097087717
0.167101895022994,0.266886014593492,0.147137457213308,0.242770279680001,0.0376928854227646,0.039198664076608,0.0323002634197548,0.0231699288903086
0.1946871696384,0.300097379478318,0.202836041099943,0.287126608570348,0.0391078076641776,0.0354529799368731,0.0267772375003459,0.018743826863388
0.145957324434277,0.257295278345049,0.165667612863188,0.265563210346667,0.0349707721506217,0.029774998053557,0.0345753327180237,0.0237357002497041
0.123932854257402,0.240575441680353,0.122480805784712,0.221437860829783,0.0377776118842672,0.0355506748529267,0.0340290972219903,0.023534177833501
0.266462977921198,0.364992943504042,0.201963148158065,0.26907118908283,0.0365285113073984,0.0325113826786039,0.0318279526592833,0.0229206838011362
0.217601670117775,0.326576187797848,0.193489596571971,0.278852692670356,0.0388465895846746,0.0375828555230711,0.0314902963173084,0.0213883774451024
0.16224898674945,0.284644066200076,0.136650644845595,0.234523651173357,0.0416515483689245,0.0378301060626072,0.0308193721110656,0.0218463754754549
0.178128788520702,0.281068468012742,0.152335762889159,0.257431790856607,0.0402947121359152,0.0398444940074377,0.0313270398782743,0.0222680617299354
0.174594380603192,0.279378421872374,0.15160560614467,0.24616124426651,0.0369493478853586,0.0347649374329249,0.0313454452327991,0.0231199071227589
0.205859175902806,0.314842498606345,0.198175665008221,0.284892309360838,0.0368536700503074,0.0351283515615238,0.0290214764214251,0.0195859786407997
0.226224143227922,0.325134709025082,0.201408225294235,0.277626977855297,0.0387256022789609,0.0368809821180538,0.0280848226182101,0.0199829005222816
0.117500847162633,0.236374026236689,0.0871241159431927,0.216265575066775,0.0441703577204455,0.0405504028627354,0.0368905071856778,0.0261217665173758
0.19924627346843,0.306169504843589,0.194679471223515,0.286120672408136,0.0403255911281565,0.0395529114062009,0.0342660485739471,0.0225255042238168
0.206740088035425,0.313407105138982,0.197506807140942,0.2758109996191,0.0392835163373033,0.0364502361190835,0.0316211195415804,0.0216975278287645
0.242973225113938,0.338320893979564,0.215644218420008,0.287606950386289,0.0335444671934256,0.0329053398473696,0.0292354613464848,0.0205689036332406
0.166594982016982,0.29132981938499,0.184881360646815,0.276911690213238,0.0439233395889305,0.0412218530285541,0.0339276917786706,0.023252742441801
0.203582891010914,0.31266821439676,0.221343643567648,0.285637112536308,0.0359916015476441,0.0351978718761809,0.0325156994245535,0.0203467960771325
0.158840863078671,0.256636851960098,0.102130570863772,0.213046844636586,0.0410947260789332,0.0360645189396772,0.0353596292913999,0.0245165765336457
0.165838067049462,0.271815914236711,0.159355208036388,0.253905097642928,0.0386613847155259,0.0368734968270235,0.0332636591654186,0.0224193475429687
0.16029394082901,0.27315064173543,0.201847192982167,0.284497848423693,0.0330506709106278,0.0315608407920076,0.0289036163448428,0.0190446647343324
0.103868696513718,0.221163687671056,0.118527353976885,0.221902065849016,0.0387252294720538,0.0362322497008148,0.0355346717744072,0.0237728423700386
0.173125796281542,0.278817742540456,0.178305884020047,0.243117940835798,0.0436861742647446,0.0409192453313228,0.035010163013067,0.0244470807712416
0.146818642461781,0.248676703735463,0.142631886911963,0.251204156975552,0.0378990065933522,0.0360044713946758,0.0283449950636157,0.0219693846260207
0.175055264274722,0.28449090027211,0.167403084981508,0.261709785235139,0.0389835844379094,0.0374276955516144,0.0289305821697378,0.0204650992777355
0.257390595863442,0.362336574857394,0.249578157773442,0.301708597288589,0.0365100073503083,0.0337367353394911,0.032386202309151,0.02500305570383
0.139777993071497,0.250490158544339,0.164637996042339,0.255518029772434,0.0386137791535098,0.0374476227824361,0.0309085531405216,0.0210836444445584
0.212159587740341,0.31549445920501,0.175391880972555,0.26012278024807,0.0406640964040393,0.0398185149012288,0.0314049311191932,0.0219270769863017
0.265747694081007,0.377004297878821,0.202579780297087,0.282447248165319,0.0447763301065437,0.0414691659324444,0.0358089406199625,0.0267311294010426
0.187239363976076,0.29516340272767,0.178838534789202,0.256682019035578,0.0388113608539639,0.0348787341732881,0.0342944002418601,0.0225498449189774
0.147535217951863,0.258549839813097,0.137040631735486,0.233354008289669,0.039418643537053,0.0355283872498928,0.0327388782933628,0.0218805850511014
0.142330494347603,0.263489916187178,0.130403103906505,0.227360866006336,0.0398970014903368,0.035843222476578,0.0339398451735865,0.0229426450666882
0.157566099439987,0.259419680372168,0.141516242069139,0.245801958395537,0.0388665909766388,0.0362854115927232,0.0320332977399591,0.0241946298371884
0.197668094319726,0.309695378863598,0.214195802795258,0.298207259011904,0.045828507390546,0.0422992343053492,0.0345785255734218,0.0235811471006867
0.225878481907374,0.338950408702445,0.18418170626428,0.25451016553321,0.045502871600175,0.0414480627455244,0.0376599510144639,0.0253290540574694
0.187823030321232,0.295295230768,0.183487857804487,0.270014617888018,0.0429762706040252,0.0379943779063678,0.0364852623072458,0.0276089750816836
0.126816958851975,0.241892086526414,0.137369074508983,0.242823375470592,0.03741260468175,0.0357468125628561,0.0333158030735641,0.0206140339111491
0.0832008531282662,0.213048216451396,0.104882086396833,0.225673595441762,0.0438906498966905,0.0396029009841503,0.0324706673371346,0.0202440717100171
0.145632339923644,0.261952945672575,0.18011044623953,0.281491396937051,0.0456534712183621,0.0430375919868445,0.0359408127798449,0.0242571680254039
0.16268634004594,0.280782614409086,0.168125050921833,0.273514846262477,0.039206884361344,0.0355261523471023,0.0276025719946867,0.0196960029139872
